id,prompt,model_x,model_y,winner,left,right
2884,3,72,98,right,Code Llama Python (34B),Weaver 12k
2885,3,98,70,left,Weaver 12k,Code Llama Python (7B)
2886,3,66,98,right,CodeGen2 (16B),Weaver 12k
2887,3,98,65,left,Weaver 12k,CodeGen2 (7B)
2888,3,9,98,right,Dolly v2 (12B),Weaver 12k
2889,3,7,98,right,Dolly v2 (3B),Weaver 12k
2890,3,98,8,left,Weaver 12k,Dolly v2 (7B)
2891,3,31,98,right,Falcon Instruct (40B),Weaver 12k
2892,3,98,30,left,Weaver 12k,Falcon Instruct (7B)
2893,3,98,80,right,Weaver 12k,GPT 4
2894,3,4,98,right,GPT-NeoXT-Chat-Base (20B),Weaver 12k
2895,3,32,98,right,Guanaco (13B),Weaver 12k
2896,3,98,34,left,Weaver 12k,Guanaco (65B)
2897,3,98,85,left,Weaver 12k,Jurassic 2 Light
2898,3,86,98,right,Jurassic 2 Mid,Weaver 12k
2899,3,98,87,left,Weaver 12k,Jurassic 2 Ultra
2900,3,98,23,left,Weaver 12k,Koala (13B)
2901,3,22,98,right,LLaMA 2 SFT v10 (70B),Weaver 12k
2902,3,16,98,right,LLaMA-2-Chat (13B),Weaver 12k
2903,3,98,17,right,Weaver 12k,LLaMA-2-Chat (70B)
2904,3,15,98,right,LLaMA-2-Chat (7B),Weaver 12k
2905,3,98,91,left,Weaver 12k,Luminous Base
2906,3,98,93,left,Weaver 12k,Luminous Base Control
2907,3,98,90,left,Weaver 12k,Luminous Extended
2908,3,92,98,right,Luminous Extended Control,Weaver 12k
2909,3,98,88,left,Weaver 12k,Luminous Supreme
2910,3,89,98,right,Luminous Supreme Control,Weaver 12k
2911,3,98,28,left,Weaver 12k,MPT-Chat (30B)
2912,3,98,27,left,Weaver 12k,MPT-Chat (7B)
2913,3,98,96,left,Weaver 12k,Mythalion 13B
2914,3,98,11,left,Weaver 12k,MythoMax-L2 (13B)
2915,3,73,98,right,NSQL LLaMA-2 (7B),Weaver 12k
2916,3,14,98,right,Open-Assistant Pythia SFT-4 (12B),Weaver 12k
2917,3,13,98,right,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
2918,3,94,98,right,PaLM 2 Bison,Weaver 12k
2919,3,95,98,right,PaLM 2 Bison (Code Chat),Weaver 12k
2920,3,98,10,right,Weaver 12k,Platypus-2 Instruct (70B)
2921,3,98,2,left,Weaver 12k,Pythia-Chat-Base (7B)
2922,3,6,98,right,Qwen-Chat (7B),Weaver 12k
2923,3,99,98,right,ReMM SLERP L2 13B,Weaver 12k
2924,3,98,1,left,Weaver 12k,RedPajama-INCITE Chat (3B)
2925,3,3,98,right,RedPajama-INCITE Chat (7B),Weaver 12k
2926,3,98,64,left,Weaver 12k,StarCoder (16B)
2927,3,25,98,right,Vicuna v1.3 (13B),Weaver 12k
2928,3,98,24,left,Weaver 12k,Vicuna v1.3 (7B)
2929,3,98,26,left,Weaver 12k,Vicuna v1.5 (13B)
2930,3,21,98,right,Vicuna-FastChat-T5 (3B),Weaver 12k
2931,3,97,81,right,Airoboros L2 70B,GPT 3.5 Turbo
2932,3,29,81,right,Alpaca (7B),GPT 3.5 Turbo
2933,3,81,5,left,GPT 3.5 Turbo,Chronos Hermes (13B)
2934,3,81,83,left,GPT 3.5 Turbo,Claude Instant v1
2935,3,101,81,right,Claude v1,GPT 3.5 Turbo
2936,3,100,81,right,Claude v1.2,GPT 3.5 Turbo
2937,3,84,81,right,Claude v2,GPT 3.5 Turbo
2938,3,81,68,left,GPT 3.5 Turbo,Code Llama (13B)
2939,3,69,81,right,Code Llama (34B),GPT 3.5 Turbo
2940,3,81,67,left,GPT 3.5 Turbo,Code Llama (7B)
2941,3,81,19,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
2942,3,81,20,left,GPT 3.5 Turbo,Code Llama Instruct (34B)
2943,3,18,81,right,Code Llama Instruct (7B),GPT 3.5 Turbo
2944,3,81,71,left,GPT 3.5 Turbo,Code Llama Python (13B)
2945,3,81,72,left,GPT 3.5 Turbo,Code Llama Python (34B)
2946,3,81,70,left,GPT 3.5 Turbo,Code Llama Python (7B)
2947,3,66,81,right,CodeGen2 (16B),GPT 3.5 Turbo
2948,3,81,65,left,GPT 3.5 Turbo,CodeGen2 (7B)
2949,3,9,81,right,Dolly v2 (12B),GPT 3.5 Turbo
2950,3,7,81,right,Dolly v2 (3B),GPT 3.5 Turbo
2951,3,8,81,right,Dolly v2 (7B),GPT 3.5 Turbo
2952,3,31,81,right,Falcon Instruct (40B),GPT 3.5 Turbo
2953,3,30,81,right,Falcon Instruct (7B),GPT 3.5 Turbo
2954,3,97,82,right,Airoboros L2 70B,GPT 3.5 Turbo (16k)
2955,3,29,82,right,Alpaca (7B),GPT 3.5 Turbo (16k)
2956,3,82,83,left,GPT 3.5 Turbo (16k),Claude Instant v1
2957,3,101,82,right,Claude v1,GPT 3.5 Turbo (16k)
2958,3,100,82,right,Claude v1.2,GPT 3.5 Turbo (16k)
2959,3,84,82,right,Claude v2,GPT 3.5 Turbo (16k)
2960,3,68,82,right,Code Llama (13B),GPT 3.5 Turbo (16k)
2961,3,69,82,right,Code Llama (34B),GPT 3.5 Turbo (16k)
2962,3,67,82,right,Code Llama (7B),GPT 3.5 Turbo (16k)
2963,3,82,19,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
2964,3,20,82,right,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
2965,3,82,18,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
2966,3,71,82,right,Code Llama Python (13B),GPT 3.5 Turbo (16k)
2967,3,72,82,right,Code Llama Python (34B),GPT 3.5 Turbo (16k)
2968,3,70,82,right,Code Llama Python (7B),GPT 3.5 Turbo (16k)
2969,3,82,66,left,GPT 3.5 Turbo (16k),CodeGen2 (16B)
2970,3,82,65,left,GPT 3.5 Turbo (16k),CodeGen2 (7B)
2971,3,9,82,right,Dolly v2 (12B),GPT 3.5 Turbo (16k)
2972,3,82,7,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
2973,3,8,82,right,Dolly v2 (7B),GPT 3.5 Turbo (16k)
2974,3,82,31,left,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
2975,3,82,30,left,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
2976,3,5,12,left,Chronos Hermes (13B),StarCoderChat Alpha (16B)
2977,3,18,12,right,Code Llama Instruct (7B),StarCoderChat Alpha (16B)
2978,3,66,12,right,CodeGen2 (16B),StarCoderChat Alpha (16B)
2979,3,7,12,right,Dolly v2 (3B),StarCoderChat Alpha (16B)
2980,3,96,12,left,Mythalion 13B,StarCoderChat Alpha (16B)
2981,3,11,12,left,MythoMax-L2 (13B),StarCoderChat Alpha (16B)
2982,3,33,18,left,Guanaco (33B),Code Llama Instruct (7B)
2983,3,33,66,left,Guanaco (33B),CodeGen2 (16B)
2984,3,7,33,right,Dolly v2 (3B),Guanaco (33B)
2985,3,76,18,left,command-light,Code Llama Instruct (7B)
2986,3,66,76,right,CodeGen2 (16B),command-light
2987,3,7,76,right,Dolly v2 (3B),command-light
2988,3,79,18,left,command-nightly,Code Llama Instruct (7B)
2989,3,79,66,left,command-nightly,CodeGen2 (16B)
2990,3,79,98,right,command-nightly,Weaver 12k
2991,3,80,81,right,GPT 4,GPT 3.5 Turbo
2992,3,82,80,left,GPT 3.5 Turbo (16k),GPT 4
2993,3,4,81,right,GPT-NeoXT-Chat-Base (20B),GPT 3.5 Turbo
2994,3,82,4,left,GPT 3.5 Turbo (16k),GPT-NeoXT-Chat-Base (20B)
2995,3,81,32,left,GPT 3.5 Turbo,Guanaco (13B)
2996,3,82,32,left,GPT 3.5 Turbo (16k),Guanaco (13B)
2997,3,34,81,right,Guanaco (65B),GPT 3.5 Turbo
2998,3,82,34,left,GPT 3.5 Turbo (16k),Guanaco (65B)
2999,3,81,85,left,GPT 3.5 Turbo,Jurassic 2 Light
3000,3,82,85,left,GPT 3.5 Turbo (16k),Jurassic 2 Light
3001,3,81,86,left,GPT 3.5 Turbo,Jurassic 2 Mid
3002,3,86,82,right,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3003,3,87,81,right,Jurassic 2 Ultra,GPT 3.5 Turbo
3004,3,82,87,left,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3005,3,81,23,left,GPT 3.5 Turbo,Koala (13B)
3006,3,82,23,left,GPT 3.5 Turbo (16k),Koala (13B)
3007,3,22,81,right,LLaMA 2 SFT v10 (70B),GPT 3.5 Turbo
3008,3,82,22,left,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3009,3,16,81,right,LLaMA-2-Chat (13B),GPT 3.5 Turbo
3010,3,16,82,right,LLaMA-2-Chat (13B),GPT 3.5 Turbo (16k)
3011,3,17,81,right,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3012,3,17,82,right,LLaMA-2-Chat (70B),GPT 3.5 Turbo (16k)
3013,3,81,15,left,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
3014,3,15,82,right,LLaMA-2-Chat (7B),GPT 3.5 Turbo (16k)
3015,3,91,81,right,Luminous Base,GPT 3.5 Turbo
3016,3,91,82,right,Luminous Base,GPT 3.5 Turbo (16k)
3017,3,81,93,left,GPT 3.5 Turbo,Luminous Base Control
3018,3,82,93,left,GPT 3.5 Turbo (16k),Luminous Base Control
3019,3,90,81,right,Luminous Extended,GPT 3.5 Turbo
3020,3,90,82,right,Luminous Extended,GPT 3.5 Turbo (16k)
3021,3,92,81,right,Luminous Extended Control,GPT 3.5 Turbo
3022,3,82,92,left,GPT 3.5 Turbo (16k),Luminous Extended Control
3023,3,88,81,right,Luminous Supreme,GPT 3.5 Turbo
3024,3,82,88,left,GPT 3.5 Turbo (16k),Luminous Supreme
3025,3,89,81,right,Luminous Supreme Control,GPT 3.5 Turbo
3026,3,82,89,left,GPT 3.5 Turbo (16k),Luminous Supreme Control
3027,3,81,28,left,GPT 3.5 Turbo,MPT-Chat (30B)
3028,3,28,82,right,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3029,3,81,27,left,GPT 3.5 Turbo,MPT-Chat (7B)
3030,3,82,27,left,GPT 3.5 Turbo (16k),MPT-Chat (7B)
3031,3,96,81,right,Mythalion 13B,GPT 3.5 Turbo
3032,3,81,11,left,GPT 3.5 Turbo,MythoMax-L2 (13B)
3033,3,73,81,right,NSQL LLaMA-2 (7B),GPT 3.5 Turbo
3034,3,73,82,right,NSQL LLaMA-2 (7B),GPT 3.5 Turbo (16k)
3035,3,14,81,right,Open-Assistant Pythia SFT-4 (12B),GPT 3.5 Turbo
3036,3,82,14,left,GPT 3.5 Turbo (16k),Open-Assistant Pythia SFT-4 (12B)
3037,3,81,13,left,GPT 3.5 Turbo,Open-Assistant StableLM SFT-7 (7B)
3038,3,82,13,left,GPT 3.5 Turbo (16k),Open-Assistant StableLM SFT-7 (7B)
3039,3,94,81,right,PaLM 2 Bison,GPT 3.5 Turbo
3040,3,94,82,right,PaLM 2 Bison,GPT 3.5 Turbo (16k)
3041,3,81,95,left,GPT 3.5 Turbo,PaLM 2 Bison (Code Chat)
3042,3,82,95,left,GPT 3.5 Turbo (16k),PaLM 2 Bison (Code Chat)
3043,3,81,10,right,GPT 3.5 Turbo,Platypus-2 Instruct (70B)
3044,3,10,82,left,Platypus-2 Instruct (70B),GPT 3.5 Turbo (16k)
3045,3,2,81,right,Pythia-Chat-Base (7B),GPT 3.5 Turbo
3046,3,82,2,left,GPT 3.5 Turbo (16k),Pythia-Chat-Base (7B)
3047,3,81,6,left,GPT 3.5 Turbo,Qwen-Chat (7B)
3048,3,82,6,left,GPT 3.5 Turbo (16k),Qwen-Chat (7B)
3049,3,81,99,left,GPT 3.5 Turbo,ReMM SLERP L2 13B
3050,3,82,99,left,GPT 3.5 Turbo (16k),ReMM SLERP L2 13B
3051,3,81,1,left,GPT 3.5 Turbo,RedPajama-INCITE Chat (3B)
3052,3,1,82,right,RedPajama-INCITE Chat (3B),GPT 3.5 Turbo (16k)
3053,3,81,3,left,GPT 3.5 Turbo,RedPajama-INCITE Chat (7B)
3054,3,3,82,right,RedPajama-INCITE Chat (7B),GPT 3.5 Turbo (16k)
3055,3,81,64,left,GPT 3.5 Turbo,StarCoder (16B)
3056,3,64,82,right,StarCoder (16B),GPT 3.5 Turbo (16k)
3057,3,81,25,left,GPT 3.5 Turbo,Vicuna v1.3 (13B)
3058,3,25,82,right,Vicuna v1.3 (13B),GPT 3.5 Turbo (16k)
3059,3,24,81,right,Vicuna v1.3 (7B),GPT 3.5 Turbo
3060,3,82,24,left,GPT 3.5 Turbo (16k),Vicuna v1.3 (7B)
3061,3,81,26,left,GPT 3.5 Turbo,Vicuna v1.5 (13B)
3062,3,82,26,left,GPT 3.5 Turbo (16k),Vicuna v1.5 (13B)
3063,3,81,21,left,GPT 3.5 Turbo,Vicuna-FastChat-T5 (3B)
3064,3,82,21,left,GPT 3.5 Turbo (16k),Vicuna-FastChat-T5 (3B)
3065,3,81,74,left,GPT 3.5 Turbo,WizardCoder Python v1.0 (34B)
3066,3,74,82,right,WizardCoder Python v1.0 (34B),GPT 3.5 Turbo (16k)
3067,3,74,98,right,WizardCoder Python v1.0 (34B),Weaver 12k
3068,3,81,75,left,GPT 3.5 Turbo,command
3069,3,75,82,right,command,GPT 3.5 Turbo (16k)
3070,3,98,75,left,Weaver 12k,command
3071,12,81,97,left,GPT 3.5 Turbo,Airoboros L2 70B
3072,12,29,81,right,Alpaca (7B),GPT 3.5 Turbo
3073,12,81,5,left,GPT 3.5 Turbo,Chronos Hermes (13B)
3074,12,81,83,left,GPT 3.5 Turbo,Claude Instant v1
3075,12,101,81,right,Claude v1,GPT 3.5 Turbo
3076,12,84,81,right,Claude v2,GPT 3.5 Turbo
3077,12,81,19,left,GPT 3.5 Turbo,Code Llama Instruct (13B)
3078,12,81,20,left,GPT 3.5 Turbo,Code Llama Instruct (34B)
3079,12,18,81,right,Code Llama Instruct (7B),GPT 3.5 Turbo
3080,12,81,9,left,GPT 3.5 Turbo,Dolly v2 (12B)
3081,12,7,81,right,Dolly v2 (3B),GPT 3.5 Turbo
3082,12,8,81,right,Dolly v2 (7B),GPT 3.5 Turbo
3083,12,81,31,left,GPT 3.5 Turbo,Falcon Instruct (40B)
3084,12,81,30,left,GPT 3.5 Turbo,Falcon Instruct (7B)
3085,12,97,82,right,Airoboros L2 70B,GPT 3.5 Turbo (16k)
3086,12,29,82,right,Alpaca (7B),GPT 3.5 Turbo (16k)
3087,12,5,82,right,Chronos Hermes (13B),GPT 3.5 Turbo (16k)
3088,12,83,82,right,Claude Instant v1,GPT 3.5 Turbo (16k)
3089,12,101,82,right,Claude v1,GPT 3.5 Turbo (16k)
3090,12,82,84,left,GPT 3.5 Turbo (16k),Claude v2
3091,12,82,19,left,GPT 3.5 Turbo (16k),Code Llama Instruct (13B)
3092,12,20,82,right,Code Llama Instruct (34B),GPT 3.5 Turbo (16k)
3093,12,82,18,left,GPT 3.5 Turbo (16k),Code Llama Instruct (7B)
3094,12,82,9,left,GPT 3.5 Turbo (16k),Dolly v2 (12B)
3095,12,82,7,left,GPT 3.5 Turbo (16k),Dolly v2 (3B)
3096,12,8,82,right,Dolly v2 (7B),GPT 3.5 Turbo (16k)
3097,12,82,31,left,GPT 3.5 Turbo (16k),Falcon Instruct (40B)
3098,12,82,30,left,GPT 3.5 Turbo (16k),Falcon Instruct (7B)
3099,12,97,19,left,Airoboros L2 70B,Code Llama Instruct (13B)
3100,12,19,83,right,Code Llama Instruct (13B),Claude Instant v1
3101,12,19,100,right,Code Llama Instruct (13B),Claude v1.2
3102,12,29,100,right,Alpaca (7B),Claude v1.2
3103,12,100,101,left,Claude v1.2,Claude v1
3104,12,5,98,left,Chronos Hermes (13B),Weaver 12k
3105,12,84,98,left,Claude v2,Weaver 12k
3106,12,19,98,right,Code Llama Instruct (13B),Weaver 12k
3107,12,98,18,left,Weaver 12k,Code Llama Instruct (7B)
3108,12,98,8,left,Weaver 12k,Dolly v2 (7B)
3109,12,98,32,right,Weaver 12k,Guanaco (13B)
3110,12,98,33,right,Weaver 12k,Guanaco (33B)
3111,12,98,34,right,Weaver 12k,Guanaco (65B)
3112,12,98,16,right,Weaver 12k,LLaMA-2-Chat (13B)
3113,12,15,98,left,LLaMA-2-Chat (7B),Weaver 12k
3114,12,98,14,left,Weaver 12k,Open-Assistant Pythia SFT-4 (12B)
3115,12,13,98,left,Open-Assistant StableLM SFT-7 (7B),Weaver 12k
3116,12,98,3,right,Weaver 12k,RedPajama-INCITE Chat (7B)
3117,12,18,100,right,Code Llama Instruct (7B),Claude v1.2
3118,12,8,100,right,Dolly v2 (7B),Claude v1.2
3119,12,100,20,left,Claude v1.2,Code Llama Instruct (34B)
3120,12,100,9,left,Claude v1.2,Dolly v2 (12B)
3121,12,7,100,right,Dolly v2 (3B),Claude v1.2
3122,12,100,31,left,Claude v1.2,Falcon Instruct (40B)
3123,12,100,30,left,Claude v1.2,Falcon Instruct (7B)
3124,12,100,85,left,Claude v1.2,Jurassic 2 Light
3125,12,85,81,right,Jurassic 2 Light,GPT 3.5 Turbo
3126,12,82,85,left,GPT 3.5 Turbo (16k),Jurassic 2 Light
3127,12,100,86,left,Claude v1.2,Jurassic 2 Mid
3128,12,86,81,right,Jurassic 2 Mid,GPT 3.5 Turbo
3129,12,86,82,right,Jurassic 2 Mid,GPT 3.5 Turbo (16k)
3130,12,87,100,right,Jurassic 2 Ultra,Claude v1.2
3131,12,87,81,right,Jurassic 2 Ultra,GPT 3.5 Turbo
3132,12,82,87,left,GPT 3.5 Turbo (16k),Jurassic 2 Ultra
3133,12,100,23,left,Claude v1.2,Koala (13B)
3134,12,23,81,right,Koala (13B),GPT 3.5 Turbo
3135,12,82,23,left,GPT 3.5 Turbo (16k),Koala (13B)
3136,12,100,22,left,Claude v1.2,LLaMA 2 SFT v10 (70B)
3137,12,81,22,left,GPT 3.5 Turbo,LLaMA 2 SFT v10 (70B)
3138,12,82,22,left,GPT 3.5 Turbo (16k),LLaMA 2 SFT v10 (70B)
3139,12,17,100,right,LLaMA-2-Chat (70B),Claude v1.2
3140,12,17,81,right,LLaMA-2-Chat (70B),GPT 3.5 Turbo
3141,12,82,17,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (70B)
3142,12,93,100,right,Luminous Base Control,Claude v1.2
3143,12,81,93,left,GPT 3.5 Turbo,Luminous Base Control
3144,12,93,82,right,Luminous Base Control,GPT 3.5 Turbo (16k)
3145,12,90,100,right,Luminous Extended,Claude v1.2
3146,12,90,81,right,Luminous Extended,GPT 3.5 Turbo
3147,12,90,82,right,Luminous Extended,GPT 3.5 Turbo (16k)
3148,12,100,92,left,Claude v1.2,Luminous Extended Control
3149,12,81,92,left,GPT 3.5 Turbo,Luminous Extended Control
3150,12,92,82,right,Luminous Extended Control,GPT 3.5 Turbo (16k)
3151,12,100,89,left,Claude v1.2,Luminous Supreme Control
3152,12,89,81,right,Luminous Supreme Control,GPT 3.5 Turbo
3153,12,89,82,right,Luminous Supreme Control,GPT 3.5 Turbo (16k)
3154,12,100,28,left,Claude v1.2,MPT-Chat (30B)
3155,12,28,81,right,MPT-Chat (30B),GPT 3.5 Turbo
3156,12,28,82,right,MPT-Chat (30B),GPT 3.5 Turbo (16k)
3157,12,27,100,right,MPT-Chat (7B),Claude v1.2
3158,12,81,27,left,GPT 3.5 Turbo,MPT-Chat (7B)
3159,12,82,27,left,GPT 3.5 Turbo (16k),MPT-Chat (7B)
3160,12,100,94,left,Claude v1.2,PaLM 2 Bison
3161,12,81,94,left,GPT 3.5 Turbo,PaLM 2 Bison
3162,12,82,94,left,GPT 3.5 Turbo (16k),PaLM 2 Bison
3163,12,100,10,left,Claude v1.2,Platypus-2 Instruct (70B)
3164,12,10,81,right,Platypus-2 Instruct (70B),GPT 3.5 Turbo
3165,12,10,82,right,Platypus-2 Instruct (70B),GPT 3.5 Turbo (16k)
3166,12,100,2,left,Claude v1.2,Pythia-Chat-Base (7B)
3167,12,2,81,right,Pythia-Chat-Base (7B),GPT 3.5 Turbo
3168,12,2,82,right,Pythia-Chat-Base (7B),GPT 3.5 Turbo (16k)
3169,12,100,1,left,Claude v1.2,RedPajama-INCITE Chat (3B)
3170,12,81,1,left,GPT 3.5 Turbo,RedPajama-INCITE Chat (3B)
3171,12,1,82,right,RedPajama-INCITE Chat (3B),GPT 3.5 Turbo (16k)
3172,12,12,100,right,StarCoderChat Alpha (16B),Claude v1.2
3173,12,12,81,right,StarCoderChat Alpha (16B),GPT 3.5 Turbo
3174,12,82,12,left,GPT 3.5 Turbo (16k),StarCoderChat Alpha (16B)
3175,12,100,25,left,Claude v1.2,Vicuna v1.3 (13B)
3176,12,81,25,left,GPT 3.5 Turbo,Vicuna v1.3 (13B)
3177,12,82,25,left,GPT 3.5 Turbo (16k),Vicuna v1.3 (13B)
3178,12,100,24,left,Claude v1.2,Vicuna v1.3 (7B)
3179,12,24,81,right,Vicuna v1.3 (7B),GPT 3.5 Turbo
3180,12,82,24,left,GPT 3.5 Turbo (16k),Vicuna v1.3 (7B)
3181,12,100,21,left,Claude v1.2,Vicuna-FastChat-T5 (3B)
3182,12,21,81,right,Vicuna-FastChat-T5 (3B),GPT 3.5 Turbo
3183,12,21,82,right,Vicuna-FastChat-T5 (3B),GPT 3.5 Turbo (16k)
3184,12,19,80,right,Code Llama Instruct (13B),GPT 4
3185,12,80,18,left,GPT 4,Code Llama Instruct (7B)
3186,12,80,81,right,GPT 4,GPT 3.5 Turbo
3187,12,4,19,right,GPT-NeoXT-Chat-Base (20B),Code Llama Instruct (13B)
3188,12,4,81,right,GPT-NeoXT-Chat-Base (20B),GPT 3.5 Turbo
3189,12,4,82,right,GPT-NeoXT-Chat-Base (20B),GPT 3.5 Turbo (16k)
3190,12,91,19,right,Luminous Base,Code Llama Instruct (13B)
3191,12,91,81,right,Luminous Base,GPT 3.5 Turbo
3192,12,82,91,left,GPT 3.5 Turbo (16k),Luminous Base
3193,12,19,88,tie,Code Llama Instruct (13B),Luminous Supreme
3194,12,88,81,right,Luminous Supreme,GPT 3.5 Turbo
3195,12,88,82,right,Luminous Supreme,GPT 3.5 Turbo (16k)
3196,12,11,19,left,MythoMax-L2 (13B),Code Llama Instruct (13B)
3197,12,11,81,right,MythoMax-L2 (13B),GPT 3.5 Turbo
3198,12,11,82,right,MythoMax-L2 (13B),GPT 3.5 Turbo (16k)
3199,12,19,95,right,Code Llama Instruct (13B),PaLM 2 Bison (Code Chat)
3200,12,81,95,left,GPT 3.5 Turbo,PaLM 2 Bison (Code Chat)
3201,12,82,95,left,GPT 3.5 Turbo (16k),PaLM 2 Bison (Code Chat)
3202,12,19,6,right,Code Llama Instruct (13B),Qwen-Chat (7B)
3203,12,6,81,right,Qwen-Chat (7B),GPT 3.5 Turbo
3204,12,82,6,left,GPT 3.5 Turbo (16k),Qwen-Chat (7B)
3205,12,99,19,left,ReMM SLERP L2 13B,Code Llama Instruct (13B)
3206,12,99,81,right,ReMM SLERP L2 13B,GPT 3.5 Turbo
3207,12,99,82,right,ReMM SLERP L2 13B,GPT 3.5 Turbo (16k)
3208,12,19,26,right,Code Llama Instruct (13B),Vicuna v1.5 (13B)
3209,12,26,81,right,Vicuna v1.5 (13B),GPT 3.5 Turbo
3210,12,82,26,left,GPT 3.5 Turbo (16k),Vicuna v1.5 (13B)
3211,12,75,19,left,command,Code Llama Instruct (13B)
3212,12,75,81,right,command,GPT 3.5 Turbo
3213,12,75,82,right,command,GPT 3.5 Turbo (16k)
3214,12,32,81,right,Guanaco (13B),GPT 3.5 Turbo
3215,12,82,32,left,GPT 3.5 Turbo (16k),Guanaco (13B)
3216,12,81,33,left,GPT 3.5 Turbo,Guanaco (33B)
3217,12,82,33,left,GPT 3.5 Turbo (16k),Guanaco (33B)
3218,12,81,34,left,GPT 3.5 Turbo,Guanaco (65B)
3219,12,82,34,left,GPT 3.5 Turbo (16k),Guanaco (65B)
3220,12,81,16,left,GPT 3.5 Turbo,LLaMA-2-Chat (13B)
3221,12,82,16,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (13B)
3222,12,81,15,left,GPT 3.5 Turbo,LLaMA-2-Chat (7B)
3223,12,82,15,left,GPT 3.5 Turbo (16k),LLaMA-2-Chat (7B)
3224,12,81,14,left,GPT 3.5 Turbo,Open-Assistant Pythia SFT-4 (12B)
3225,12,82,14,left,GPT 3.5 Turbo (16k),Open-Assistant Pythia SFT-4 (12B)
3226,12,81,13,left,GPT 3.5 Turbo,Open-Assistant StableLM SFT-7 (7B)
3227,12,82,13,left,GPT 3.5 Turbo (16k),Open-Assistant StableLM SFT-7 (7B)
3228,12,81,3,left,GPT 3.5 Turbo,RedPajama-INCITE Chat (7B)
3229,12,82,3,left,GPT 3.5 Turbo (16k),RedPajama-INCITE Chat (7B)
3230,12,81,76,left,GPT 3.5 Turbo,command-light
3231,12,76,82,right,command-light,GPT 3.5 Turbo (16k)
3232,12,76,98,left,command-light,Weaver 12k
3233,12,81,79,left,GPT 3.5 Turbo,command-nightly
3234,12,82,79,left,GPT 3.5 Turbo (16k),command-nightly
3235,12,98,79,right,Weaver 12k,command-nightly
